Top 3 Densed Cluster : 
Cluster Id - 3
[{tweetId:3, tweet:happy thanksgiving today thankful best friends, groundTruth:0, assignedCluster:3}
, {tweetId:8072, tweet:good happy case come hurt bad #aldubdontgiveuponus, groundTruth:0, assignedCluster:3}
, {tweetId:8073, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8078, tweet:thanksgiving spent pissed crying eh, groundTruth:0, assignedCluster:3}
, {tweetId:8090, tweet:happy thanksgiving hopefully grab drink distant future, groundTruth:0, assignedCluster:3}
, {tweetId:8097, tweet:wasting timeouts arizona jason garret right #wtf #cowboys, groundTruth:0, assignedCluster:3}
, {tweetId:8104, tweet:happy key, groundTruth:0, assignedCluster:3}
, {tweetId:8114, tweet:sweet paige happy thanksgivings, groundTruth:0, assignedCluster:3}
, {tweetId:8119, tweet:playing poker blackjack sisters mother happy thxgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8125, tweet:happy birthday born, groundTruth:0, assignedCluster:3}
, {tweetId:8141, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8146, tweet:going movies thanksgiving cliche, groundTruth:0, assignedCluster:3}
, {tweetId:8157, tweet:happy thanksgiving family crew ole blue shop, groundTruth:0, assignedCluster:3}
, {tweetId:8158, tweet:feeling thankful blessings happy thanksgiving friends family, groundTruth:0, assignedCluster:3}
, {tweetId:8166, tweet:glad gave big hug night told happy movie everytime linked believe, groundTruth:0, assignedCluster:3}
, {tweetId:8203, tweet:happy thanksgiving american friends hope wonderful filled love laughter, groundTruth:0, assignedCluster:3}
, {tweetId:8209, tweet:happy thanksgiving brother tell family happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8210, tweet:thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8226, tweet:spend thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8240, tweet:dinner cornish hen delicious, groundTruth:0, assignedCluster:3}
, {tweetId:8241, tweet:precious thanksgiving #happythanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8246, tweet:hoping family great thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8247, tweet:happy thanksgiving happier christmas music stops #haiku, groundTruth:0, assignedCluster:3}
, {tweetId:8249, tweet:thats sweet charlotte happy thanksgivings, groundTruth:0, assignedCluster:3}
, {tweetId:8254, tweet:throwback serena showed waldorf thanksgiving party hammered #blairwaldorfmustpie, groundTruth:0, assignedCluster:3}
, {tweetId:8272, tweet:fighting family right terrible, groundTruth:0, assignedCluster:3}
, {tweetId:8273, tweet:pretty lovely thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8280, tweet:trying eat sitting lefty thanksgiving struggle, groundTruth:0, assignedCluster:3}
, {tweetId:8281, tweet:racist conversations warm heart thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8287, tweet:happy thanksgiving halo family, groundTruth:0, assignedCluster:3}
, {tweetId:8297, tweet:stomach pumped, groundTruth:0, assignedCluster:3}
, {tweetId:8317, tweet:happy thanksgiving 700, groundTruth:0, assignedCluster:3}
, {tweetId:8325, tweet:happy thanksgiving thankful thank, groundTruth:0, assignedCluster:3}
, {tweetId:8331, tweet:isn single time pie sort desert looks appetizing thanksgiving dinner, groundTruth:0, assignedCluster:3}
, {tweetId:8371, tweet:thanksgiving meal table #lotspfpictures #firstthanksgiving tekoa missions, groundTruth:0, assignedCluster:3}
, {tweetId:8379, tweet:happy birthday nicole hope wonderful, groundTruth:0, assignedCluster:3}
, {tweetId:8382, tweet:food baby realllll tho, groundTruth:0, assignedCluster:3}
, {tweetId:8383, tweet:happy thanksgiving yuski family #happythankgiving #love, groundTruth:0, assignedCluster:3}
, {tweetId:8384, tweet:tfw thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8403, tweet:right back ya, groundTruth:0, assignedCluster:3}
, {tweetId:8420, tweet:happy thanksgiving enjoy dinner, groundTruth:0, assignedCluster:3}
, {tweetId:8440, tweet:forever getting called picky thanksgiving cause eat 5 plates, groundTruth:0, assignedCluster:3}
, {tweetId:8442, tweet:secret holiday success consume bottles wine dinner served nice kick empty stomach #familyfirst, groundTruth:0, assignedCluster:3}
, {tweetId:8450, tweet:mom work thanksgiving hate job, groundTruth:0, assignedCluster:3}
, {tweetId:8454, tweet:happy thanksgiving hope awesome family, groundTruth:0, assignedCluster:3}
, {tweetId:8470, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8472, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8473, tweet:ayyy happy birthday, groundTruth:0, assignedCluster:3}
, {tweetId:8475, tweet:happy thanksgiving overseas making ultimate sacrifice country home today families, groundTruth:0, assignedCluster:3}
, {tweetId:8477, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8507, tweet:cheers, groundTruth:0, assignedCluster:3}
, {tweetId:8512, tweet:happy thanksgiving love grateful definitely, groundTruth:0, assignedCluster:3}
, {tweetId:8515, tweet:oh gosh thanksgiving birthday happy birthday, groundTruth:0, assignedCluster:3}
, {tweetId:8528, tweet:snuggled lovely boy watching dog show great end thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8535, tweet:happy birthday munchkin believe 1 sir love auntie #happybirthday, groundTruth:0, assignedCluster:3}
, {tweetId:8541, tweet:happy thanksgiving #firstthanksgiving tekoa missions, groundTruth:0, assignedCluster:3}
, {tweetId:8543, tweet:thankful hope having happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8560, tweet:happy thanksgiving relax enjoy quincy massachusetts, groundTruth:0, assignedCluster:3}
, {tweetId:8562, tweet:celebrated thanksgiving family beautiful, groundTruth:0, assignedCluster:3}
, {tweetId:8569, tweet:thanksgiving toast new living room living room, groundTruth:0, assignedCluster:3}
, {tweetId:8591, tweet:happy oyster #grateful nonquitt beach, groundTruth:0, assignedCluster:3}
, {tweetId:8594, tweet:happy thanksgiving old rochester regional high school, groundTruth:0, assignedCluster:3}
, {tweetId:8601, tweet:did thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8606, tweet:thanksgiving accommodating fantastic, groundTruth:0, assignedCluster:3}
, {tweetId:8612, tweet:happy thanksgiving remember people came america nearly died rescued two random indians, groundTruth:0, assignedCluster:3}
, {tweetId:8641, tweet:case wondering qhat vegans eat thanksgiving #veganthanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8643, tweet:happy 27th anniversary beautiful parents, groundTruth:0, assignedCluster:3}
, {tweetId:8665, tweet:thanksgiving nap featured horrifying dreams source traumatic part old life thanks brain, groundTruth:0, assignedCluster:3}
, {tweetId:8666, tweet:right, groundTruth:0, assignedCluster:3}
, {tweetId:8669, tweet:christmas loves thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8678, tweet:thanksgiving tinder, groundTruth:0, assignedCluster:3}
, {tweetId:8684, tweet:better uv blue thanksgiving dinner table #classy #greatful, groundTruth:0, assignedCluster:3}
, {tweetId:8699, tweet:say blessings true measure thanksgiving w t purkiser, groundTruth:0, assignedCluster:3}
, {tweetId:8700, tweet:cousin made put levels meek mill family thanksgiving ahhahahahauaha, groundTruth:0, assignedCluster:3}
, {tweetId:8701, tweet:drank 10 glasses wine plastered 2 fire happy 4th thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8704, tweet:happy national food geek shopping, groundTruth:0, assignedCluster:3}
, {tweetId:8717, tweet:delicious vegan thanksgiving beautiful family, groundTruth:0, assignedCluster:3}
, {tweetId:8722, tweet:aunt creative happy thanksgiving belmont new hampshire, groundTruth:0, assignedCluster:3}
, {tweetId:8735, tweet:starting thanksgiving sandwiches, groundTruth:0, assignedCluster:3}
, {tweetId:8744, tweet:perfect beverage thanksgiving dinner cheers drinking everett 2015 beoir shebeen #photo, groundTruth:0, assignedCluster:3}
, {tweetId:8745, tweet:happy thanks scituate massachustes, groundTruth:0, assignedCluster:3}
, {tweetId:8776, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8828, tweet:love thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8831, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8856, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8860, tweet:thanksgiving feast god bless #happythanksgiving #massachusetts, groundTruth:0, assignedCluster:3}
, {tweetId:8876, tweet:thankful happy family thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8880, tweet:thanksgiving dinner, groundTruth:0, assignedCluster:3}
, {tweetId:8899, tweet:thanksgiving getting ruined cuz team sucks, groundTruth:0, assignedCluster:3}
, {tweetId:8911, tweet:thanksgiving haters twitter negativity, groundTruth:0, assignedCluster:3}
, {tweetId:8917, tweet:thanksgiving talk college wild #collegetourlife, groundTruth:0, assignedCluster:3}
, {tweetId:8946, tweet:thanksgiving watch godfather, groundTruth:0, assignedCluster:3}
, {tweetId:8956, tweet:says happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8973, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:8979, tweet:hunter mirelurks tougher softshell cousins weak compared, groundTruth:0, assignedCluster:3}
, {tweetId:8982, tweet:thanksgiving football game boston ma, groundTruth:0, assignedCluster:3}
, {tweetId:8985, tweet:fyi laxatives 12 hours thanksgiving good idea, groundTruth:0, assignedCluster:3}
, {tweetId:9004, tweet:thanksgiving family zeb detroit, groundTruth:0, assignedCluster:3}
, {tweetId:9008, tweet:happy thanksgiving everyonelol, groundTruth:0, assignedCluster:3}
, {tweetId:9012, tweet:man miss show best responder show made happy thanksgiving skipp, groundTruth:0, assignedCluster:3}
, {tweetId:9019, tweet:thanksgiving 2015 city revere, groundTruth:0, assignedCluster:3}
, {tweetId:9024, tweet:wishing constituents happy happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:9027, tweet:eating thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:9030, tweet:thanksgiving party, groundTruth:0, assignedCluster:3}
, {tweetId:9035, tweet:happy thanksgiving dear cousin, groundTruth:0, assignedCluster:3}
, {tweetId:9049, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:9050, tweet:thanksgiving nauth show lynnfield massachusetts, groundTruth:0, assignedCluster:3}
, {tweetId:9073, tweet:thankful canadian thanksgiving month gave fck, groundTruth:0, assignedCluster:3}
, {tweetId:9100, tweet:thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:9102, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:9112, tweet:great time tha fam happy thanksgiving #turkeyday phillip, groundTruth:0, assignedCluster:3}
, {tweetId:9173, tweet:thanks sharing happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:9174, tweet:feel thanksgiving dumb made, groundTruth:0, assignedCluster:3}
, {tweetId:9192, tweet:house hop thanksgiving family member, groundTruth:0, assignedCluster:3}
, {tweetId:9194, tweet:happiness happy pc boston massachusetts, groundTruth:0, assignedCluster:3}
, {tweetId:9196, tweet:happy thanksgiving bro, groundTruth:0, assignedCluster:3}
, {tweetId:9198, tweet:sincerely think 15 years happy, groundTruth:0, assignedCluster:3}
, {tweetId:9202, tweet:feel thanksgiving dump made, groundTruth:0, assignedCluster:3}
, {tweetId:9203, tweet:yes thanksgiving upstairs taking selfie snipatuit pond, groundTruth:0, assignedCluster:3}
, {tweetId:9219, tweet:thanksgiving daughter teaching play spit honestly clue, groundTruth:0, assignedCluster:3}
, {tweetId:9220, tweet:unsubscribe retailers crass email today wishing happy thanksgiving schlepping wares, groundTruth:0, assignedCluster:3}
, {tweetId:9221, tweet:full stomach happy life, groundTruth:0, assignedCluster:3}
, {tweetId:9252, tweet:happy thanksgiving grandfather, groundTruth:0, assignedCluster:3}
, {tweetId:9261, tweet:dear cowboys rockets guys making hard fan right, groundTruth:0, assignedCluster:3}
, {tweetId:9263, tweet:happy thanksgiving universe, groundTruth:0, assignedCluster:3}
, {tweetId:9271, tweet:moon roslindale enjoy gobble gobble, groundTruth:0, assignedCluster:3}
, {tweetId:9274, tweet:happy birthday zach, groundTruth:0, assignedCluster:3}
, {tweetId:9280, tweet:full thanksgiving supper eat cereal hour later, groundTruth:0, assignedCluster:3}
, {tweetId:9281, tweet:good thanksgiving beautiful family love babe, groundTruth:0, assignedCluster:3}
, {tweetId:9291, tweet:happy thanksgiving guys love miss guys, groundTruth:0, assignedCluster:3}
, {tweetId:9306, tweet:thanks katie happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:9310, tweet:thanksgiving isn, groundTruth:0, assignedCluster:3}
, {tweetId:9316, tweet:wish anxiety switch damn thanksgiving give break, groundTruth:0, assignedCluster:3}
, {tweetId:9333, tweet:jen america celebrate thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:9341, tweet:perpetuallyspeaking thanksgiving safety pets treat #pets #thanksgiving #dogs #cats, groundTruth:0, assignedCluster:3}
, {tweetId:9346, tweet:happy thanksgiving #teamdelsboston #freelancermovement #cheflife #chefamarrreid, groundTruth:0, assignedCluster:3}
, {tweetId:9355, tweet:roy family fireworks thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:9359, tweet:happy xoxo, groundTruth:0, assignedCluster:3}
, {tweetId:9362, tweet:literally thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:9374, tweet:having good thanksgiving allow ruin look responses trumps thanksgiving tweet humans, groundTruth:0, assignedCluster:3}
, {tweetId:9391, tweet:happy thanksgiving america, groundTruth:0, assignedCluster:3}
, {tweetId:9394, tweet:happy thanksgiving town princeton, groundTruth:0, assignedCluster:3}
, {tweetId:9399, tweet:sons probably show watching right, groundTruth:0, assignedCluster:3}
, {tweetId:9404, tweet:happy thanksgiving provincetown #myptown #provincetown #innat7central #capecod inn 7 central, groundTruth:0, assignedCluster:3}
, {tweetId:9409, tweet:wasn expecting news today happy thanksgiving lady #weworkholidays, groundTruth:0, assignedCluster:3}
, {tweetId:9429, tweet:posting thanksgiving dinner posting empty plate #thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:9457, tweet:moon mountain maine right nowwow east wales maine, groundTruth:0, assignedCluster:3}
, {tweetId:9479, tweet:bahahaha right did, groundTruth:0, assignedCluster:3}
, {tweetId:9485, tweet:absolutely handsome btw happy thanksgiving babe, groundTruth:0, assignedCluster:3}
, {tweetId:9488, tweet:thanksgiving boston city, groundTruth:0, assignedCluster:3}
, {tweetId:9494, tweet:guy dog happy thanksgiving sebago lake, groundTruth:0, assignedCluster:3}
, {tweetId:9497, tweet:happy thanksgiving roomies lexington massachusetts, groundTruth:0, assignedCluster:3}
, {tweetId:9512, tweet:lol yes believe right gentlemen stop, groundTruth:0, assignedCluster:3}
, {tweetId:9513, tweet:awkward moment didn overstuff thanksgiving lunch actually hungry dinner time, groundTruth:0, assignedCluster:3}
, {tweetId:9518, tweet:drill baby drill #nunavut, groundTruth:0, assignedCluster:3}
, {tweetId:9519, tweet:hey sandy happy thanksgiving marcus partner, groundTruth:0, assignedCluster:3}
, {tweetId:9531, tweet:syndicate blast enjoy, groundTruth:0, assignedCluster:3}
, {tweetId:9537, tweet:try shop local holiday season happy #thanksgiving #shopsmall, groundTruth:0, assignedCluster:3}
, {tweetId:9547, tweet:finished thanksgiving dinner came back treasure trove fun kentucky facts, groundTruth:0, assignedCluster:3}
, {tweetId:9550, tweet:enjoy thanksgiving #blessed grain wood shop, groundTruth:0, assignedCluster:3}
, {tweetId:9552, tweet:offense survive playoffs fearing right, groundTruth:0, assignedCluster:3}
, {tweetId:9568, tweet:happy birthday queen best prom date, groundTruth:0, assignedCluster:3}
, {tweetId:9581, tweet:anthony spent thanksgiving family, groundTruth:0, assignedCluster:3}
, {tweetId:9601, tweet:330 365 thanksgiving parents #boston full food, groundTruth:0, assignedCluster:3}
, {tweetId:9602, tweet:birthday halloween thanksgiving terrible downs wait christmas end yay, groundTruth:0, assignedCluster:3}
, {tweetId:9606, tweet:try shop local holiday season happy #thanksgiving #shopsmall, groundTruth:0, assignedCluster:3}
, {tweetId:9617, tweet:#standwithericakinsman wont, groundTruth:0, assignedCluster:3}
, {tweetId:9619, tweet:say post thanksgiving dinner nap necessity, groundTruth:0, assignedCluster:3}
, {tweetId:9624, tweet:thanksgiving eats #yum lynnfield massachusetts, groundTruth:0, assignedCluster:3}
, {tweetId:9625, tweet:wish friends actorsmodels happy thanksgiving #happythanksgiving #celebratesuccess #celebratesport, groundTruth:0, assignedCluster:3}
